,fullTimeEmployees,auditRisk,overallRisk,dividendYield,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,averageVolume,marketCap,ebitdaMargins,earningsGrowth,returnOnEquity,Cluster_KMeans,Cluster_DBSCAN,Cluster_Hierarchical,PCA1,PCA2
0,61500.0,1.0,9.0,2.02,0.4972,4.28,1.017,18.334177,4099218.0,78114816000.0,0.22258,-0.217,0.91850996,0,-1,0,-24252201881.629913,-1462013.5268394565
1,12700.0,5.0,10.0,2.07,0.35810003,1.72,1.177,16.120392,1395768.0,9416937472.0,0.20364,-0.181,0.28627002,0,-1,0,-92950080459.10777,-2177217.6731893686
2,114000.0,7.0,6.0,1.8,0.288,1.66,0.693,25.352715,6767804.0,226883747840.0,0.2554,4.794,0.30906,0,-1,0,124516729973.304,-3099054.4578439672
3,55000.0,4.0,7.0,3.2,2.5941,4.04,0.598,16.924154,6232826.0,363153883136.0,0.47428,0.0,0.62292,3,-1,2,260786865196.73853,-7577871.209643707
4,801000.0,1.0,2.0,1.95,0.45669997,1.36,1.239,21.629707,3205095.0,190652383232.0,0.17066999,0.072,0.26965,0,-1,0,88285365277.47783,-5613500.919095006
5,30709.0,1.0,2.0,0.0,0.0,0.12,1.37,18.769342,3795680.0,164389601280.0,0.3932,2.044,0.47284,0,-1,0,62022583353.44652,-4262461.578982802
6,28000.0,7.0,5.0,0.0,0.0,0.0,1.736,20.239216,38178439.0,167265943552.0,0.19973,-0.297,0.02893,0,-1,0,64898926619.33403,30037048.99193302
7,9100.0,4.0,4.0,5.62,0.2911,3.26,0.931,6.1133003,15315993.0,8834691072.0,0.26714,0.0,0.10055,0,-1,0,-93532326455.99068,11759858.553147256
8,12694.0,3.0,7.0,2.11,0.2077,2.34,0.926,15.3138075,1908357.0,59930484736.0,0.35156,6.544,0.22639999,0,-1,0,-42436533201.428795,-3126568.398876353
9,17900.0,7.0,7.0,0.85,0.2193,0.65,1.111,20.653097,1850547.0,33268670464.0,0.27583,-0.059,0.20614,0,-1,0,-69098347463.93452,-2412747.017444593
10,23000.0,8.0,1.0,2.45,0.4097,2.27,0.869,20.625969,1499795.0,65023057920.0,0.35981,0.015,0.22396,0,-1,0,-37343960031.38447,-3682522.1831811424
11,7300.0,9.0,10.0,0.0,0.0,0.0,1.108,26.82,5112670.0,74989527040.0,0.23275,0.0,0.31948,0,-1,0,-27377490810.99872,-358085.00498354016
12,10700.0,6.0,4.0,0.0,0.0,0.0,0.676,11.983534,2606650.0,12032956416.0,0.27962,-0.105,0.10657,0,-1,0,-90334061481.15886,-1042046.4619107405
13,8300.0,5.0,7.0,2.24,0.5797,1.14,1.704,39.233696,2529126.0,8493225984.0,-0.00169,0.0,-0.11432,0,-1,0,-93873791913.9204,-1017124.0654917238
14,552.0,7.0,8.0,5.52,2.8832998,3.32,1.193,27.790697,1273572.0,16547595264.0,0.62756,0.0,0.02269,0,-1,0,-85819422673.63274,-2505780.02983067
15,20945.0,3.0,8.0,0.0,0.0,0.0,1.688,15.517544,993475.0,11717474304.0,0.2052,-0.147,0.112629995,0,-1,0,-90649543639.71298,-2646095.6486647874
16,14400.0,8.0,6.0,1.59,0.28149998,1.33,1.116,16.468548,946275.0,11070194688.0,0.23774,0.234,0.42391,0,-1,0,-91296823256.80898,-2674559.240059573
17,2998.0,5.0,2.0,3.19,0.71379995,3.12,0.536,19.684212,1873400.0,16320478208.0,0.42753,0.235,0.10014,0,-1,0,-86046539712.17723,-1899380.154603975
18,55000.0,8.0,3.0,1.94,0.2166,2.39,0.464,10.8486595,1905675.0,54714617856.0,0.10572,0.282,0.23586,0,-1,0,-47652400079.31513,-2978315.471455561
19,183323.0,8.0,10.0,0.52,0.0746,0.0,1.025,17.22433,30147947.0,1890789490688.0,0.36997002,0.309,0.32908002,2,-1,3,1788422472801.0942,-27874936.084268413
20,183323.0,0.0,0.0,0.51,0.0746,0.0,1.025,17.436872,19522122.0,1890791718912.0,0.36997002,0.309,0.32908002,2,-1,3,1788424700717.565,-38500824.34787106
21,6200.0,6.0,2.0,7.02,0.6116,8.02,0.606,10.86916,8760640.0,98311880704.0,0.6059,0.539,0.0,0,-1,0,-4055137051.1886444,2614900.3530166843
22,1556000.0,2.0,9.0,0.0,0.0,0.0,1.192,31.336586,39223075.0,2042388676608.0,0.18882999,0.846,0.24290001,2,-1,3,1940021658920.4697,-23187980.324383322
23,41000.0,9.0,7.0,5.29,0.91199994,4.44,0.811,12.202532,22060875.0,13933078528.0,0.14084,0.228,0.20721,0,-1,0,-88433938806.9131,18357169.32194069
24,8981.0,3.0,7.0,2.85,0.6063,2.81,0.493,20.264227,1754577.0,26934753280.0,0.43706,0.288,0.100080006,0,-1,0,-75432264648.0607,-2325399.4370590793
25,16330.0,4.0,2.0,3.48,0.6398,3.57,0.492,18.159594,3876690.0,57115357184.0,0.39671,0.97,0.113859996,0,-1,0,-45251660695.28243,-1076763.251543757
26,75100.0,3.0,4.0,1.24,0.1999,1.25,1.212,17.558203,2788734.0,186130694144.0,0.0,0.157,0.34735,0,-1,0,83763676179.20534,-5898649.3680959605
27,22200.0,5.0,6.0,1.91,0.3833,2.58,1.0,12.461997,4841101.0,49614508032.0,0.28952998,11.526,0.057540003,0,-1,0,-52752509816.22836,104730.92338199914
28,4691.0,4.0,1.0,3.15,1.1838,2.51,0.861,31.746687,2513127.0,100765024256.0,0.65540004,13.388,0.31768,0,-1,0,-1601993681.0294495,-3703608.947332725
29,6700.0,9.0,2.0,2.09,0.5571,1.76,0.681,25.656141,1446588.0,28518410240.0,0.54099,0.391,0.10443,0,-1,0,-73848607697.63803,-2679220.7740744334
30,13600.0,4.0,6.0,1.23,0.1752,1.71,1.326,12.483044,537527.0,46203428864.0,0.0,1.966,0.68314004,0,-1,0,-56163589107.35349,-4100116.587166438
31,21500.0,6.0,8.0,0.73,0.1889,0.63,1.147,23.341095,1301060.0,39316983808.0,0.31154,0.129,0.1497,0,-1,0,-63050034138.370155,-3137283.1604677085
32,28000.0,8.0,3.0,3.1,1.1905,2.99,0.524,14.850025,3114704.0,164895080448.0,0.45348,-0.187,0.67553,0,-1,0,62528062501.52583,-4958065.546031536
33,125000.0,7.0,9.0,0.99,0.2865,0.93,1.258,30.828701,8048654.0,80645808128.0,0.25456,0.438,0.26709998,0,-1,0,-21721209640.37674,2414140.785917016
34,24000.0,7.0,9.0,1.96,1.1757,1.76,1.072,26.732096,3706008.0,99968917504.0,0.44028,-0.161,0.04429,0,-1,0,-2398100398.1690216,-2487696.7856912864
35,6500.0,2.0,3.0,0.0,0.0,0.0,1.109,28.782017,501306.0,27775979520.0,0.33816,0.019,0.10032,0,-1,0,-74591038444.6851,-3603015.4835384837
36,60000.0,4.0,8.0,0.68,0.21139999,0.77,0.923,22.688326,1144411.0,85223186432.0,0.32329,0.331,0.9564,0,-1,0,-17143831538.124191,-4622546.629428302
37,2305.0,5.0,9.0,4.78,0.4405,2.74,3.27,7.6072726,7671745.0,7616219136.0,0.59428,-0.835,0.22242,0,-1,0,-94750798612.71834,4150879.1404688586
38,5108.0,8.0,9.0,1.35,0.248,2.98,1.647,16.150946,3602329.0,78132944896.0,0.0,-0.459,0.22670001,0,-1,0,-24234073000.027298,-1959400.122909103
39,150000.0,7.0,1.0,0.46,0.1571,0.59,1.178,26.221418,52255319.0,3273315581952.0,0.34706002,0.101,1.3652,1,-1,1,3170948564125.88,-45779979.92959639
40,36000.0,3.0,1.0,1.27,0.19870001,0.9,1.619,14.970073,6772867.0,117852692480.0,0.30688998,-0.398,0.35186002,0,-1,0,15485674659.10263,61572.18471035408
41,141000.0,5.0,6.0,0.0,0.0,1.16,1.785,8.680515,3569286.0,13902133248.0,0.15558,-0.648,0.17297001,0,-1,0,-88464884622.06062,-133569.8660128247
42,7200.0,5.0,4.0,0.0,0.0,0.0,0.603,10.515487,1837157.0,35715563520.0,0.27844,-0.605,0.22014,0,-1,0,-66651454409.34858,-2496948.7327108565
43,42383.0,10.0,9.0,4.26,0.5479,2.64,0.662,9.441814,4603324.0,22985066496.0,0.03581,0.103,0.07587,0,-1,0,-79381951347.9538,637641.2313999487
44,4412.0,2.0,10.0,0.0,0.0,0.0,1.079,8.010278,10560157.0,98291695616.0,0.42693,0.295,0.33137,0,-1,0,-4075322087.0995483,4415002.18994689
45,56000.0,6.0,7.0,0.76,0.3692,1.18,0.755,30.20922,1684378.0,87144267776.0,0.33216,0.0,0.09488,0,-1,0,-15222750179.30191,-4138176.8204824636
46,14200.0,1.0,2.0,1.55,0.2047,1.82,0.606,11.512835,435565.0,10478876672.0,0.106350005,0.134,0.15332,0,-1,0,-91888141287.34213,-3168155.4334396264
47,140990.0,5.0,1.0,3.94,0.745,7.04,0.705,12.580358,41397252.0,202281123840.0,0.35929,0.884,0.10226,0,-1,0,99914106985.84465,32242414.356010687
48,5260.0,9.0,8.0,2.28,0.4706,2.47,0.664,21.352943,894619.0,24199671808.0,0.50028,0.074,0.09009,0,-1,0,-78167346143.80435,-3106198.094609644
49,15300.0,10.0,3.0,0.0,0.0,0.48,1.509,28.5,1633927.0,55727190016.0,0.23372999,0.069,0.49687,0,-1,0,-46639827927.61039,-3279349.808763005
50,64000.0,1.0,1.0,2.05,0.5985,2.01,0.777,27.675253,1774086.0,122398998528.0,0.29439,0.103,0.83716005,0,-1,0,20031980560.530228,-5068798.739848205
51,75600.0,4.0,5.0,0.0,0.0,0.0,0.71,21.63263,124504.0,63083929600.0,0.23113,-0.021,0.0,0,-1,0,-39283088390.36705,-5001716.879246034
52,2928.0,4.0,5.0,3.28,0.8947,3.4,1.013,38.552345,657044.0,30382825472.0,0.61168,0.163,0.09122,0,-1,0,-71984192489.27017,-3522721.9168210365
53,35000.0,8.0,8.0,2.0,0.3952,1.59,0.861,16.708174,703655.0,13879854080.0,0.16225,0.224,0.31751,0,-1,0,-88487163873.00424,-2998504.9439593563
54,4100.0,7.0,9.0,0.0,0.0,0.0,1.123,86.282265,811544.0,41545023488.0,0.060149997,1.225,0.19122,0,-1,0,-60821994473.47348,-3691273.6570532424
55,57000.0,3.0,3.0,2.14,0.28190002,2.95,1.287,16.762648,7542185.0,42654027776.0,0.16525999,1.745,0.18469,0,-1,0,-59712989991.13386,3007244.927916122
56,16000.0,7.0,8.0,1.55,0.5839,1.11,0.991,14.577904,2607462.0,14531223552.0,0.15286,0.0,0.08805,0,-1,0,-87835794346.18083,-1113540.6913105436
57,213000.0,5.0,3.0,2.52,0.31149998,2.45,1.331,11.270492,38066122.0,313615515648.0,0.0,1.427,0.09241,3,-1,0,211248498650.8186,25689061.871602792
58,38000.0,3.0,2.0,2.01,4.64,2.09,0.603,11.71875,4781222.0,17311184896.0,0.17723,0.0,-0.042090002,0,-1,0,-85055832940.4295,979752.1625180603
59,70000.0,5.0,2.0,1.75,0.65489995,1.41,0.379,14.4628105,2012426.0,65323212800.0,0.26628,0.083,0.06835,0,-1,0,-37043805136.66629,-3178600.7094982187
61,85000.0,3.0,1.0,5.24,0.8785,3.59,1.452,10.592105,3034662.0,15313756160.0,0.06261,-0.744,0.31633,0,-1,0,-87053261726.13368,-709021.5034523015
62,3100.0,6.0,5.0,0.54,0.32650003,0.41,1.295,26.81735,1546395.0,9284508672.0,0.2588,0.294,0.07825,0,-1,0,-93082509254.69446,-2022753.3969930266
63,7605.0,6.0,2.0,0.0,0.0,0.0,0.012,8.305522,1554888.0,20253908992.0,0.3096,0.063,0.10358,0,-1,0,-82113108939.04216,-2331733.856129748
64,21100.0,4.0,9.0,2.2,0.48560002,2.41,1.303,19.28106,891260.0,146978013184.0,0.40217,0.163,0.14376001,0,-1,0,44610995180.67873,-6662958.5277461335
65,4895.0,9.0,10.0,2.86,0.953,3.43,1.541,23.689537,3823954.0,168309129216.0,0.0,3.545,0.28947002,0,-1,0,65942111288.619095,-4347612.372020018
66,51800.0,1.0,1.0,2.27,0.3069,2.93,1.051,12.666156,4249111.0,59383631872.0,0.0,6.414,0.109910004,0,-1,0,-42983385997.448296,-770006.647339738
67,172000.0,10.0,10.0,0.0,0.0,2.48,1.526,368.7447,8284959.0,130399649792.0,-0.12302,0.0,0.0,0,-1,0,28032632009.631836,1210470.6126922541
68,24057.0,3.0,1.0,0.83,0.2027,0.0,1.404,22.083584,277277.0,152073519104.0,0.34458,4.091,0.0,0,-1,0,49706501080.77544,-7424414.644397205
69,53000.0,10.0,8.0,0.0,0.0,0.0,0.774,35.612904,6979018.0,146960384000.0,0.25503,0.12,0.08889,0,-1,0,44593366172.88075,-574706.3011407983
70,34100.0,10.0,4.0,4.13,0.5984,3.5,0.436,8.537695,11529270.0,122126295040.0,0.4018,-0.959,-0.38946998,0,-1,0,19759277354.970444,4694290.922800256
71,37000.0,2.0,9.0,1.4,1.0046,2.56,1.03,27.410048,30415491.0,795193769984.0,0.52891,1.881,0.14845,3,-1,2,692826752563.6735,4100901.4953118446
72,14600.0,4.0,6.0,1.48,0.5258,1.61,1.063,25.402138,513606.0,27793182720.0,0.24535999,1.034,0.35341,0,-1,0,-74573835244.33504,-3591217.2537633087
73,17403.0,8.0,4.0,0.49,0.15609999,0.66,0.856,30.056234,1668781.0,35235180544.0,0.33870998,-0.219,0.16678,0,-1,0,-67131837390.01883,-2651426.5814826926
75,29000.0,6.0,8.0,0.0,0.0,0.0,2.197,10.687554,1672732.0,14146951168.0,0.13153,-0.419,0.23877001,0,-1,0,-88220066757.07042,-2037155.380371099
76,23000.0,8.0,2.0,3.56,0.3382,2.82,0.65,8.21828,1722247.0,10239174656.0,0.03824,0.04,0.10438,0,-1,0,-92127843266.00166,-1874540.454324309
77,816.0,7.0,10.0,5.79,43.5556,4.95,1.214,36.192513,1339631.0,11943558144.0,0.56108004,0.0,0.01044,0,-1,0,-90423459789.79257,-2306473.255823131
78,13781.0,1.0,9.0,2.45,0.6373,2.4,0.835,21.245796,1305965.0,11956295680.0,0.04305,3.741,0.29655,0,-1,0,-90410722254.77019,-2340514.1090304796
79,12700.0,1.0,3.0,0.0,0.0,0.0,1.053,37.472992,2078393.0,70413656064.0,0.34173,0.041,0.26133,0,-1,0,-31953361872.898254,-3259931.5064746886
80,50000.0,3.0,7.0,0.0,0.0,0.0,2.968,19.156715,5076200.0,5442373632.0,0.32005,0.0,-0.04639,0,-1,0,-96924644190.91953,1618226.0116008515
81,1660.0,5.0,8.0,3.43,2.7467,3.23,0.958,75.49383,917878.0,13306118144.0,0.56815,-0.817,0.03487,0,-1,0,-89060899802.56932,-2767661.191593915
82,14400.0,9.0,5.0,3.93,0.8671,3.15,0.143,11.648094,3329801.0,11843789824.0,0.1852,-0.147,0.13423,0,-1,0,-90523228052.14987,-313422.54658858664
83,52600.0,9.0,5.0,1.38,0.20729999,1.74,1.476,11.081099,3887191.0,66454876160.0,0.0,0.6,0.07987,0,-1,0,-35912141722.884315,-1336579.6633385206
84,47922.0,10.0,1.0,1.48,0.3757,2.88,0.677,15.791666,2374919.0,32959539200.0,0.01345,0.1,0.0,0,-1,0,-69407478712.62408,-1879442.7315921008
85,29836.0,6.0,9.0,0.0,0.0,0.0,1.762,20.156498,1864240.0,11687261184.0,0.03569,0.565,0.075219996,0,-1,0,-90679756734.49756,-1774460.5957448331
86,115000.0,9.0,9.0,0.0,0.0,4.21,2.669,11.552326,23098832.0,26921070592.0,0.25106,0.0,0.2587,0,-1,0,-75445946718.30077,19019198.29349153
87,48000.0,6.0,4.0,1.42,0.8074,0.0,1.229,20.832237,5613513.0,54716358656.0,0.15841,4.811,0.103590004,0,-1,0,-47650659172.00615,729475.0744044562
88,112900.0,8.0,5.0,1.71,0.2458,2.08,1.138,14.884425,2476063.0,157569400832.0,0.24142,0.096,0.55327,0,-1,0,55202382870.12425,-5384730.735454989
89,1685.0,5.0,3.0,1.13,0.32729998,1.44,0.661,24.257078,795385.0,23315040256.0,0.31884,-0.065,0.1851,0,-1,0,-79051977698.30643,-3179827.7736146273
90,140000.0,1.0,3.0,0.0,0.0,0.0,1.42,21.576668,1878739.0,38842789888.0,0.06014,0.026,0.113479994,0,-1,0,-63524228041.43364,-2545937.1152427215
91,15100.0,1.0,3.0,1.55,0.3118,1.12,1.004,15.959486,1345288.0,21398781952.0,0.09295999,-0.098,0.49043998,0,-1,0,-80968235985.58662,-2574471.8063112907
92,46000.0,6.0,6.0,0.8,0.295,1.24,0.503,16.822126,1565627.0,53311750144.0,0.01377,-0.161,1.98149,0,-1,0,-49055267800.57056,-3277757.9721651245
93,60500.0,1.0,1.0,0.0,0.0,0.0,0.397,8.528409,4481601.0,29783443456.0,0.04205,6.337,0.12557,0,-1,0,-72583574394.32108,319154.08860263135
94,8872.0,2.0,5.0,2.43,0.5127,2.96,0.904,20.833334,4432657.0,23661352960.0,0.38516998,0.267,0.10023,0,-1,0,-78705664889.18178,447417.5412138342
95,2800.0,8.0,3.0,2.58,0.2967,2.35,0.979,12.522654,2653019.0,12882881536.0,0.44643003,0.316,0.18503,0,-1,0,-89484136360.17409,-1020271.8201757921
96,18700.0,10.0,8.0,0.0,0.0,0.0,1.448,15.131324,1146304.0,7955076096.0,0.22178,0.0,0.0070599997,0,-1,0,-94411941841.71445,-2384376.005519937
97,32100.0,6.0,10.0,1.39,0.3344,1.36,0.978,20.476315,11244775.0,141113884672.0,0.0,0.846,0.13303,0,-1,0,38746866970.78395,3860266.8965700823
98,94500.0,4.0,10.0,0.0,0.0,0.0,1.135,10.313583,1177257.0,52406005760.0,0.39748,0.426,0.34004003,0,-1,0,-49961012195.42351,-3639937.535980669
99,45298.0,8.0,1.0,4.12,0.67080003,4.43,1.062,15.044384,7966924.0,292418060288.0,0.20495,0.515,0.11266,3,-1,0,190051042428.5503,-3796565.364550148
100,130504.0,5.0,3.0,0.0,0.0,0.0,1.274,38.09924,12013244.0,67645022208.0,0.20226999,0.166,0.45673,0,-1,0,-34721995440.1892,6754990.410929102
101,43000.0,9.0,8.0,1.23,0.15810001,1.71,0.674,12.5556965,1778360.0,118784696320.0,0.21141,-0.213,0.14597,0,-1,0,16417678354.164307,-4959911.217396688
102,5750.0,5.0,5.0,1.08,0.4789,1.14,0.565,29.25201,1554672.0,26853062656.0,0.22472,0.226,0.14247,0,-1,0,-75513955277.81258,-2522938.613453526
103,71295.0,1.0,5.0,1.86,0.462,1.19,0.533,10.378034,1768718.0,88120942592.0,0.04632,0.468,0.086260006,0,-1,0,-14246075361.267578,-4082110.629824229
104,5624.0,5.0,9.0,2.39,0.22299999,2.56,0.674,19.856754,814701.0,22788034560.0,0.26824,-0.658,0.17608,0,-1,0,-79578983393.52603,-3145261.3089684458
105,46500.0,7.0,9.0,0.77,0.3498,0.96,1.407,43.42308,1796850.0,82033614848.0,0.26313,0.177,0.40296,0,-1,0,-20333403101.907852,-3877790.132742256
106,90400.0,6.0,4.0,2.69,0.7018,3.04,0.776,15.605128,20889663.0,242118721536.0,0.26929,-0.061,0.20019,0,-1,0,139751704071.6289,10581890.677879503
107,226710.0,1.0,1.0,3.18,0.3664,3.78,1.416,9.781641,15637667.0,132372316160.0,0.0,0.0,0.06176,0,-1,0,30005298589.613647,8506059.550977
108,17287.0,3.0,9.0,4.17,0.5545,4.58,1.324,10.400517,4271168.0,17594644480.0,0.0,1.458,0.0621,0,-1,0,-84772373371.31332,461504.39172076853
109,7400.0,8.0,6.0,3.34,1.3188001,2.88,0.443,20.065844,1447900.0,18020233216.0,0.17432,1.056,2.7610598,0,-1,0,-84346784717.20308,-2374075.736662222
110,3760.0,1.0,10.0,4.12,1.0755,3.37,0.547,25.286404,2139749.0,94499635200.0,0.69825,0.072,0.13249,0,-1,0,-7867382745.21167,-3895656.472384104
111,8324.0,2.0,2.0,2.93,0.6186,2.93,0.349,20.72067,2297157.0,22188351488.0,0.35955003,-0.161,0.11225,0,-1,0,-80178666422.36977,-1645451.0242555363
112,69700.0,4.0,3.0,2.9,0.7886,3.02,0.575,23.693604,17813924.0,302842216448.0,0.32672,0.115,0.39549,3,-1,0,200475198869.1764,5748730.710910898
113,336800.0,1.0,2.0,1.63,0.26610002,1.47,1.118,15.210422,3863988.0,37541355520.0,0.1783,-0.012,0.16211,0,-1,0,-64825662351.40077,-523117.1464100345
114,34000.0,3.0,2.0,2.24,0.5641,2.3,0.392,24.046633,5113022.0,75284815872.0,0.24153,0.034,4.06262,0,-1,0,-27082201979.107925,-366291.91297516087
115,182000.0,10.0,10.0,3.6,0.22459999,2.46,1.006,8.36073,27196090.0,138460938240.0,0.30793,0.543,0.18707001,0,-1,0,36093921001.57588,19888288.567395173
116,18500.0,4.0,9.0,5.27,1.3592,3.71,0.173,9.869888,5894454.0,12672845824.0,0.19042999,-0.013,0.055159997,0,-1,0,-89694171978.27124,2227234.038545311
117,11800.0,3.0,6.0,3.05,0.3995,2.7,1.129,12.748445,8313329.0,130253545472.0,0.43061,-0.247,0.16209,0,-1,0,27886527690.48848,1243145.8656413653
118,15097.0,9.0,4.0,3.13,0.6336,3.67,0.285,19.354092,2723616.0,38403641344.0,0.35645,-0.079,0.08442,0,-1,0,-63963376560.81759,-1688290.7216884962
119,10600.0,6.0,8.0,2.2,1.0453,1.46,0.892,12.112063,2787068.0,33212108800.0,0.38442,0.228,0.08326,0,-1,0,-69154909100.80757,-1474585.6455353927
120,14215.0,3.0,6.0,0.76,0.118599996,0.0,0.884,22.948605,4734211.0,64350744576.0,0.29587,0.0,0.30115,0,-1,0,-38016273281.49507,-428644.56475363066
121,16000.0,8.0,6.0,0.0,0.0,0.02,1.023,20.531862,1818359.0,16750396416.0,0.28156,0.271,0.05251,0,-1,0,-85616621505.9482,-1966869.8727042638
122,13086.0,10.0,8.0,0.0,0.0,0.0,1.304,31.695402,4214414.0,53280030720.0,0.40605,0.212,0.19184999,0,-1,0,-49086987147.90236,-628037.4951766026
123,56300.0,6.0,7.0,2.44,1.9310001,2.9,1.019,19.852814,5849654.0,39291793408.0,0.20864001,0.0,0.051620003,0,-1,0,-63075224406.71038,1412022.6869649473
124,11200.0,10.0,8.0,0.0,0.0,0.0,1.257,15.630749,464495.0,24354938880.0,0.53006,-0.011,0.31228,0,-1,0,-78012079084.31693,-3540818.559291798
